You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. If you see this, DO NOT PANIC! This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thouroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
Parsed arguments:
 +--------------------------------------------------------+-----------+-----------------+------------+--------+--------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data_dir                                               | peft_type | task            | batch_size | epochs | lr     | seed | add_prefix | device | save_freq | num_virtual_tokens | balance | r | la | sep_tok |
+--------------------------------------------------------+-----------+-----------------+------------+--------+--------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
| data/datasets/entity_matching/structured/iTunes-Amazon | finetune  | entity_matching | 16         | 200    | 0.0005 | 1234 | False      | cuda   | 10        | 50                 | False   | 8 | 8  | .       |
+--------------------------------------------------------+-----------+-----------------+------------+--------+--------+------+------------+--------+-----------+--------------------+---------+---+----+---------+
Number of Trainable Parameters: 222903552
Epoch: 0 | Train Loss: 1.1778 | Val Loss: 0.1973 | Train Acc: 0.6636 | Val Acc: 0.7890 | Train F1: 0.1158 | Val F1: 0.3333 | Train Time: 8.340763807296753 secs
Saving model with validation F1: 0.3333333333333333 at epoch: 0
Epoch: 1 | Train Loss: 0.2213 | Val Loss: 0.1130 | Train Acc: 0.8006 | Val Acc: 0.8716 | Train F1: 0.5152 | Val F1: 0.7083 | Train Time: 7.919879913330078 secs
Saving model with validation F1: 0.7083333333333334 at epoch: 1
Epoch: 2 | Train Loss: 0.1329 | Val Loss: 0.0525 | Train Acc: 0.9190 | Val Acc: 0.9633 | Train F1: 0.8243 | Val F1: 0.9286 | Train Time: 7.947479009628296 secs
Saving model with validation F1: 0.9285714285714286 at epoch: 2
Epoch: 3 | Train Loss: 0.0764 | Val Loss: 0.0665 | Train Acc: 0.9439 | Val Acc: 0.9633 | Train F1: 0.8767 | Val F1: 0.9259 | Train Time: 7.907976865768433 secs
Epoch: 4 | Train Loss: 0.0176 | Val Loss: 0.1571 | Train Acc: 0.9907 | Val Acc: 0.9450 | Train F1: 0.9806 | Val F1: 0.8966 | Train Time: 7.943603992462158 secs
Epoch: 5 | Train Loss: 0.0197 | Val Loss: 0.1437 | Train Acc: 0.9875 | Val Acc: 0.9541 | Train F1: 0.9744 | Val F1: 0.9153 | Train Time: 7.977507591247559 secs
Epoch: 6 | Train Loss: 0.0147 | Val Loss: 0.0857 | Train Acc: 0.9844 | Val Acc: 0.9541 | Train F1: 0.9682 | Val F1: 0.9091 | Train Time: 7.973807096481323 secs
Epoch: 7 | Train Loss: 0.0073 | Val Loss: 0.1096 | Train Acc: 0.9969 | Val Acc: 0.9633 | Train F1: 0.9936 | Val F1: 0.9259 | Train Time: 8.05198621749878 secs
Epoch: 8 | Train Loss: 0.0078 | Val Loss: 0.1064 | Train Acc: 0.9907 | Val Acc: 0.9541 | Train F1: 0.9806 | Val F1: 0.9091 | Train Time: 8.009107828140259 secs
Epoch: 9 | Train Loss: 0.0021 | Val Loss: 0.1802 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.039176225662231 secs
Epoch: 10 | Train Loss: 0.0001 | Val Loss: 0.2234 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.017425537109375 secs
Epoch: 11 | Train Loss: 0.0000 | Val Loss: 0.2418 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.068172693252563 secs
Epoch: 12 | Train Loss: 0.0000 | Val Loss: 0.2521 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.28407883644104 secs
Epoch: 13 | Train Loss: 0.0000 | Val Loss: 0.2609 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 7.985438585281372 secs
Epoch: 14 | Train Loss: 0.0000 | Val Loss: 0.2714 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.180699348449707 secs
Epoch: 15 | Train Loss: 0.0000 | Val Loss: 0.2826 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.341272592544556 secs
Epoch: 16 | Train Loss: 0.0000 | Val Loss: 0.2921 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.393713474273682 secs
Epoch: 17 | Train Loss: 0.0000 | Val Loss: 0.2973 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.307777643203735 secs
Epoch: 18 | Train Loss: 0.0000 | Val Loss: 0.3070 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.460830211639404 secs
Epoch: 19 | Train Loss: 0.0000 | Val Loss: 0.3214 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.361014127731323 secs
Epoch: 20 | Train Loss: 0.0000 | Val Loss: 0.3294 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.203166484832764 secs
Epoch: 21 | Train Loss: 0.0000 | Val Loss: 0.3346 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.335762023925781 secs
Epoch: 22 | Train Loss: 0.0000 | Val Loss: 0.3390 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.453097820281982 secs
Epoch: 23 | Train Loss: 0.0000 | Val Loss: 0.3422 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.950594902038574 secs
Epoch: 24 | Train Loss: 0.0000 | Val Loss: 0.3492 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.605186223983765 secs
Epoch: 25 | Train Loss: 0.0000 | Val Loss: 0.3554 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.71419382095337 secs
Epoch: 26 | Train Loss: 0.0000 | Val Loss: 0.3575 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.51307988166809 secs
Epoch: 27 | Train Loss: 0.0000 | Val Loss: 0.3595 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.54959750175476 secs
Epoch: 28 | Train Loss: 0.0000 | Val Loss: 0.3658 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.729937314987183 secs
Epoch: 29 | Train Loss: 0.0000 | Val Loss: 0.3696 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.277060985565186 secs
Epoch: 30 | Train Loss: 0.0000 | Val Loss: 0.3713 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.477648258209229 secs
Epoch: 31 | Train Loss: 0.0000 | Val Loss: 0.3727 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.975410223007202 secs
Epoch: 32 | Train Loss: 0.0000 | Val Loss: 0.3747 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.425609827041626 secs
Epoch: 33 | Train Loss: 0.0000 | Val Loss: 0.3780 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.489107608795166 secs
Epoch: 34 | Train Loss: 0.0000 | Val Loss: 0.3800 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.04129409790039 secs
Epoch: 35 | Train Loss: 0.0000 | Val Loss: 0.3816 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.360966444015503 secs
Epoch: 36 | Train Loss: 0.0000 | Val Loss: 0.3839 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.546271324157715 secs
Epoch: 37 | Train Loss: 0.0000 | Val Loss: 0.3867 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.474008560180664 secs
Epoch: 38 | Train Loss: 0.0000 | Val Loss: 0.3881 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.406760215759277 secs
Epoch: 39 | Train Loss: 0.0000 | Val Loss: 0.3901 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.722151517868042 secs
Epoch: 40 | Train Loss: 0.0000 | Val Loss: 0.3922 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.706347942352295 secs
Epoch: 41 | Train Loss: 0.0000 | Val Loss: 0.3937 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.890692949295044 secs
Epoch: 42 | Train Loss: 0.0000 | Val Loss: 0.3949 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.327030658721924 secs
Epoch: 43 | Train Loss: 0.0000 | Val Loss: 0.3960 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.435630798339844 secs
Epoch: 44 | Train Loss: 0.0000 | Val Loss: 0.3981 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.764647960662842 secs
Epoch: 45 | Train Loss: 0.0000 | Val Loss: 0.3991 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.482455253601074 secs
Epoch: 46 | Train Loss: 0.0000 | Val Loss: 0.4000 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.889691352844238 secs
Epoch: 47 | Train Loss: 0.0000 | Val Loss: 0.4052 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.416882276535034 secs
Epoch: 48 | Train Loss: 0.0000 | Val Loss: 0.4116 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.470911264419556 secs
Epoch: 49 | Train Loss: 0.0000 | Val Loss: 0.4145 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.794474601745605 secs
Epoch: 50 | Train Loss: 0.0000 | Val Loss: 0.4161 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.660027027130127 secs
Epoch: 51 | Train Loss: 0.0000 | Val Loss: 0.4171 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.339722871780396 secs
Epoch: 52 | Train Loss: 0.0000 | Val Loss: 0.4189 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 10.009243726730347 secs
Epoch: 53 | Train Loss: 0.0000 | Val Loss: 0.4198 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.367024421691895 secs
Epoch: 54 | Train Loss: 0.0000 | Val Loss: 0.4204 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.294275999069214 secs
Epoch: 55 | Train Loss: 0.0000 | Val Loss: 0.4208 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.35014820098877 secs
Epoch: 56 | Train Loss: 0.0000 | Val Loss: 0.4215 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.720205783843994 secs
Epoch: 57 | Train Loss: 0.0000 | Val Loss: 0.4222 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.681433200836182 secs
Epoch: 58 | Train Loss: 0.0000 | Val Loss: 0.4232 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 10.595442295074463 secs
Epoch: 59 | Train Loss: 0.0000 | Val Loss: 0.4263 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.26521611213684 secs
Epoch: 60 | Train Loss: 0.0000 | Val Loss: 0.4280 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.539128541946411 secs
Epoch: 61 | Train Loss: 0.0000 | Val Loss: 0.4287 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.24204683303833 secs
Epoch: 62 | Train Loss: 0.0000 | Val Loss: 0.4294 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.379327297210693 secs
Epoch: 63 | Train Loss: 0.0000 | Val Loss: 0.4298 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.387778520584106 secs
Epoch: 64 | Train Loss: 0.0000 | Val Loss: 0.4305 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.722618103027344 secs
Epoch: 65 | Train Loss: 0.0000 | Val Loss: 0.4309 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.350025415420532 secs
Epoch: 66 | Train Loss: 0.0000 | Val Loss: 0.4314 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.34632158279419 secs
Epoch: 67 | Train Loss: 0.0000 | Val Loss: 0.4319 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.047227382659912 secs
Epoch: 68 | Train Loss: 0.0000 | Val Loss: 0.4323 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.283785820007324 secs
Epoch: 69 | Train Loss: 0.0000 | Val Loss: 0.4330 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.340165853500366 secs
Epoch: 70 | Train Loss: 0.0000 | Val Loss: 0.4335 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.688269853591919 secs
Epoch: 71 | Train Loss: 0.0000 | Val Loss: 0.4341 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.578400373458862 secs
Epoch: 72 | Train Loss: 0.0000 | Val Loss: 0.4349 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.00270938873291 secs
Epoch: 73 | Train Loss: 0.0000 | Val Loss: 0.4355 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.324854612350464 secs
Epoch: 74 | Train Loss: 0.0000 | Val Loss: 0.4359 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.680074691772461 secs
Epoch: 75 | Train Loss: 0.0000 | Val Loss: 0.4364 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 9.133852243423462 secs
Epoch: 76 | Train Loss: 0.0000 | Val Loss: 0.4371 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.786010265350342 secs
Epoch: 77 | Train Loss: 0.0000 | Val Loss: 0.4378 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.6649911403656 secs
Epoch: 78 | Train Loss: 0.0000 | Val Loss: 0.4383 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.688450813293457 secs
Epoch: 79 | Train Loss: 0.0000 | Val Loss: 0.4386 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.377260446548462 secs
Epoch: 80 | Train Loss: 0.0000 | Val Loss: 0.4391 | Train Acc: 1.0000 | Val Acc: 0.9541 | Train F1: 1.0000 | Val F1: 0.9091 | Train Time: 8.533305406570435 secs
